Player,MeanSpacing,UniqueECO_SubCat,UniqueECO_Cat,MostFrequentECO_Cat,MostFrequentECO_Cat_Frequency,EloChange,MostFrequentECO_Cat_Frequency_Quartile,MeanSpacing_Quartile
Danykano,13842.6326530612,22,3,C,0.66,30,4,1
Darayhummer,35797.1020408163,22,4,B,0.48,-40,2,3
Darek57,35235.306122449,16,4,C,0.54,37,3,3
Dareonar,14376.9591836735,30,5,C,0.46,-6,2,1
Darete,24686,8,3,A,0.38,-64,1,1
Darettl,44306.7346938775,36,5,B,0.44,-60,2,4
DarioDV827,37030.4693877551,23,4,C,0.54,-35,3,3
Dario_rn,38549.387755102,19,4,A,0.4,-6,1,3
DarkDoG_by,36241.4081632653,7,3,A,0.64,-29,4,3
DarkHorse1962,35358.5510204082,31,3,C,0.5,78,3,3
DarkJOV,37655.693877551,28,4,B,0.42,-1,2,3
DarkLegend568,52168.387755102,29,5,C,0.46,71,2,4
DarkPlayer2,13098.5714285714,32,5,C,0.5,36,3,1
DarkPsycho,48010.6734693878,25,4,B,0.56,25,3,4
Dark_Lion69,45756.387755102,7,2,A,0.68,-57,4,4
Dark_knight28,30623,33,6,D,0.4,-97,1,2
Darkblue_12,17692.6734693878,19,5,C,0.46,60,2,1
Darke,38725.7142857143,25,4,B,0.64,77,4,3
Darkfabris,24095.7346938776,30,4,A,0.32,5,1,1
DarkieP,12164.693877551,24,4,B,0.62,-5,4,1
Darkness_2007,28450.0612244898,27,4,C,0.58,62,4,2
DarknorthX,21025.3265306122,20,4,B,0.52,24,3,1
DarkoKapisoda,47378.4489795918,11,3,C,0.66,88,4,4
DarkoLestat,47854.6530612245,23,4,C,0.64,30,4,4
Darksidious117,33532.2857142857,31,5,D,0.6,-13,4,3
Darman1971,21474.7346938776,27,4,C,0.58,79,4,1
Darren077,18079.2448979592,21,4,B,0.5,-51,3,1
Darren73,31791.1428571429,26,4,C,0.54,-67,3,2
Darsh96,35360.306122449,30,3,B,0.54,111,3,3
Dartagnan56,22330.8367346939,16,3,B,0.48,-19,2,1
Darth_Moon_Moon,51079.2448979592,25,4,D,0.46,-6,2,4
Darth_Vader_LMX,50528.4081632653,23,5,D,0.38,38,1,4
Darthfolda,37051.7142857143,18,4,A,0.48,18,2,3
Dartpaller,26944.4897959184,26,4,C,0.46,73,2,2
Darylblue,31414.8979591837,13,4,D,0.38,35,1,2
Das-Suppenhuhn,36994.4489795918,22,3,A,0.66,6,4,3
DatBlackGuy,36834.0816326531,22,4,A,0.4,-42,1,3
Datian,26489.0816326531,31,4,B,0.38,82,1,2
DaudKLCC,37975.4285714286,27,5,C,0.44,77,2,3
Daurat,47719.9387755102,23,3,C,0.62,-42,4,4
Dauren2195,18719.7551020408,22,3,A,0.54,63,3,1
Dauren9999,14981.5510204082,21,3,B,0.42,-31,2,1
Dav_Tiraturyan,21563.693877551,27,5,B,0.54,78,3,1
Davalmir,17405.2653061224,28,4,B,0.46,17,2,1
Dave-Karlhal,18194.6530612245,11,3,C,0.46,69,2,1
Dave-e-Dude,18044.4081632653,26,4,C,0.54,109,3,1
Dave247,52922.2653061225,32,5,C,0.6,86,4,4
DaveBerger25,30879.2653061224,17,4,B,0.6,85,4,2
DaveET,48415.6326530612,26,4,C,0.44,25,2,4
DaveLombardo,26387.612244898,22,4,C,0.64,9,4,2
Dave_Deluxe,28553.4897959184,18,4,B,0.36,87,1,2
Daveh99,43972.8979591837,18,3,B,0.48,22,2,4
DavidBrunet,25289.0204081633,17,4,B,0.44,-14,2,1
DavidCrHenriquez,48353.0816326531,30,5,C,0.48,-1,2,4
DavidFolgefonna,28222.3265306122,29,4,B,0.56,36,3,2
DavidGB57,44989.1020408163,27,4,C,0.5,74,3,4
DavidGotsman,37419.2857142857,21,4,C,0.68,105,4,3
DavidIndrak,29176.4693877551,31,4,C,0.54,23,3,2
DavidLozano,39286.9387755102,22,4,A,0.48,-80,2,3
DavidM123,46950.4897959184,31,4,C,0.6,69,4,4
DavidMares,33552.1632653061,26,5,A,0.46,0,2,3
DavidPha,40518.387755102,21,4,D,0.52,90,3,3
David_TitaniumField,30607.2653061224,30,5,A,0.36,-71,1,2
Davide1972,31626.1020408163,19,4,C,0.58,77,4,2
Davide313,26505.7346938776,25,4,C,0.66,5,4,2
Davidik9,19469.6530612245,25,5,C,0.36,109,1,1
Davidjaen,35932.8163265306,28,4,B,0.46,34,2,3
Davidkri,45985.1224489796,34,4,C,0.64,98,4,4
Davidpinto11,49449.9795918367,24,5,C,0.48,77,2,4
Daviolao,36616.1428571429,27,4,B,0.48,47,2,3
Davlat123,16432.387755102,23,5,D,0.34,-10,1,1
Davy36,37489.693877551,36,5,B,0.3,22,1,3
Davyany,39223.4693877551,16,3,A,0.68,29,4,3
Dawlatfedayi,15931.6734693878,26,5,C,0.42,-75,2,1
Daygo619,18026.5714285714,23,3,C,0.5,35,3,1
Dazan,31805.9795918367,11,3,D,0.44,46,2,2
Dbosman,26027.4285714286,28,5,A,0.52,-121,3,2
Dcolorado,27423.9183673469,19,4,B,0.64,36,4,2
Ddsgot,32727.7959183673,20,3,C,0.48,-26,2,2
Ddyse,21435.2653061224,12,4,A,0.48,-21,2,1
De-End,35153.0816326531,16,4,B,0.76,76,4,3
DeKa1983,31824.5510204082,19,3,A,0.7,-86,4,2
DeMoN77,23175.8571428571,20,4,B,0.54,-62,3,1
De_Daniel,37231.7551020408,29,4,C,0.56,11,3,3
Deadloooock,29076.5510204082,32,4,C,0.42,19,2,2
DeadlyOwl,28157.5102040816,19,4,B,0.68,46,4,2
DeadlySins,43841.1224489796,24,4,B,0.36,52,1,4
Deafbat,49185.5918367347,23,4,A,0.36,121,1,4
DealinG,47084.9183673469,32,3,B,0.42,111,2,4
Dean_Moriarty,30142.4285714286,23,3,C,0.66,39,4,2
DeathBurger13,35594.9183673469,27,4,B,0.5,36,3,3
Deathconsciousness,29982.1020408163,31,4,B,0.62,48,4,2
Deathless13,17327.5510204082,17,4,B,0.38,-1,1,1
Debjit_kali1234,34166.2040816326,29,4,D,0.38,-7,1,3
Debneil,13966.6530612245,17,3,D,0.4,3,1,1
Deborajbiswas,45976.1632653061,31,5,A,0.48,29,2,4
Debouzze,26396.6734693878,28,4,B,0.56,5,3,2
Decentish,35672.6734693878,18,3,C,0.54,-36,3,3
Deckalet,33173.9591836735,22,4,D,0.42,26,2,2
Ded100let,15906.693877551,28,4,C,0.36,63,1,1
DedaAlex,49568.3673469388,25,4,C,0.6,-4,4,4
Dedushka_Iov,52919.2448979592,16,3,B,0.52,64,3,4
Dedy123Dedy,38656.5714285714,26,4,C,0.54,57,3,3
DeeL-ShoT,48742.1224489796,36,5,A,0.36,49,1,4
DeepSarkar245,45036.5510204082,31,5,C,0.58,-1,4,4
DeepSpace64,40881.1224489796,31,5,C,0.34,12,1,3
DeepakAnandani,35131.9183673469,29,5,B,0.54,15,3,3
Deepak_Kataria2020,37529.2653061225,21,4,C,0.5,7,3,3
Deepakkrjain,42792.2857142857,28,4,C,0.64,-80,4,4
DeeperDeepoTactico,35347.306122449,16,3,A,0.52,69,3,3
Deeporange1,45764.1020408163,14,3,A,0.72,-8,4,4
DeetJ,43549.5102040816,29,4,C,0.54,-87,3,4
Deeyaaa,45055.4081632653,16,4,A,0.36,-23,1,4
Defen_der,15536.9591836735,33,6,C,0.56,-68,3,1
DefinitelyHuman,44129.0204081633,30,4,C,0.62,21,4,4
Defzh,31639.9183673469,23,4,B,0.48,50,2,2
Deginan,40713.0816326531,20,4,B,0.52,-34,3,3
Degree,34170.2448979592,23,5,A,0.4,-88,1,3
Dehoff,34539.8367346939,13,3,A,0.4,-55,1,3
Deivykirby,25491.387755102,31,4,C,0.48,39,2,1
Dejen,26449.387755102,25,5,B,0.54,106,3,2
DelboyTrotter,33301.8979591837,6,2,A,0.64,151,4,2
Deldok,28150.7959183673,25,4,A,0.36,35,1,2
Delfo2020,45959.7346938775,30,4,A,0.34,-20,1,4
DelgadoBobby,10798.3265306122,22,4,B,0.52,32,3,1
Delight19,42996.7959183674,26,4,A,0.42,95,2,4
Delilah-Pedroza,30412.9387755102,26,5,B,0.32,-55,1,2
Deliluca,9213.42857142857,24,4,B,0.54,-22,3,1
Delpiero70,46957.9183673469,21,4,C,0.6,-27,4,4
DeltaG,27884.9183673469,21,3,B,0.46,-2,2,2
Deltaoid,37106.4897959184,16,4,A,0.36,-37,1,3
DemMoves,41173.5714285714,23,3,C,0.64,53,4,3
Dementius,27309.8571428571,24,4,C,0.64,17,4,2
DemiFDRP,37688.693877551,37,5,B,0.38,51,1,3
Demid16,22151.9795918367,34,5,D,0.46,28,2,1
Demih100,15967.8163265306,31,4,C,0.56,72,3,1
Demir83,25497.8571428571,29,4,B,0.64,4,4,1
Demirarslan,21209,24,5,B,0.5,154,3,1
Demmitrio,11607,25,3,C,0.62,94,4,1
Demolee,39326.2244897959,37,5,B,0.4,-31,1,3
Demrle,36608.387755102,21,5,B,0.52,19,3,3
Den-Den-2013,46805.5306122449,26,4,C,0.58,88,4,4
Den-VNIIA,40109.8775510204,24,4,C,0.44,3,2,3
Den21,37136.4489795918,24,4,C,0.46,38,2,3
Den4ig300c,49481.4693877551,20,4,D,0.34,21,1,4
Den_sht,21827.2653061224,33,4,C,0.74,-9,4,1
Dendada,10756.6734693878,25,4,C,0.64,-17,4,1
Dendes,29735.0816326531,23,5,D,0.42,37,2,2
Dengay,28353.4693877551,13,4,D,0.42,74,2,2
Denggabriel93,43164,32,4,C,0.42,15,2,4
DeniSonKE,28143.3469387755,35,5,C,0.32,3,1,2
Denis11111,27467.0612244898,24,4,C,0.56,-83,3,2
DenisBayow,47594.5102040816,24,4,C,0.48,51,2,4
DenisDe13,12148.5306122449,7,2,A,0.72,131,4,1
DenisDemitrov,35486.9795918367,13,3,A,0.64,23,4,3
DenisKomi11,38121.2653061225,21,4,B,0.52,58,3,3
DenisKost,26521.3469387755,19,4,B,0.38,-63,1,2
DenisLuzyanin,19528.4489795918,25,5,B,0.58,-38,4,1
DenisPG,29982.4693877551,34,4,A,0.4,37,1,2
DenisToropin,43476.4285714286,18,4,C,0.62,7,4,4
Denis_Faskhutdinov,26409.4693877551,27,4,C,0.56,78,3,2
Denis_Toropov,45883.9387755102,16,4,C,0.74,-68,4,4
Denisillo,37683.5306122449,22,6,A,0.38,49,1,3
DenizAta,19452.4081632653,18,4,A,0.42,-45,2,1
Denizcosgun,30001.9387755102,32,5,B,0.48,63,2,2
Denizkotuna7,50778.4693877551,24,4,B,0.42,-45,2,4
Dennis45,31860.8163265306,32,5,C,0.3,-16,1,2
Denny82,39983.4285714286,26,3,C,0.52,6,3,3
Denona23,19058.1020408163,19,4,B,0.6,10,4,1
Dental32,11878.2040816327,22,4,C,0.68,18,4,1
Dentifex,30760.6326530612,8,4,A,0.6,21,4,2
Denyin,30473.5306122449,19,5,D,0.44,70,2,2
Denzkychess24,27582.7142857143,27,4,A,0.28,23,1,2
Deo_Gorakhpuri,21194.387755102,31,5,B,0.66,43,4,1
Deokumar,14850.2653061224,24,4,C,0.36,-86,1,1
Depredador11,33891.1224489796,16,4,A,0.38,-28,1,3
DerGeraet69,28192.8979591837,24,4,C,0.52,18,3,2
DerHDrache,33803.0816326531,37,5,C,0.4,-36,1,3
DerMeisterer,16016.1836734694,13,3,B,0.6,-4,4,1
DerOekonom,52264.5918367347,22,4,B,0.44,51,2,4
DerProfaessor,23145.693877551,21,3,A,0.64,69,4,1
DerRoteBote,40507.306122449,34,5,B,0.44,-59,2,3
DerSchachAutist,45465.8979591837,24,5,B,0.38,-54,1,4
DerZinki,38840.4897959184,31,4,C,0.56,-54,3,3
DerekAtHome,35864.1836734694,21,4,D,0.42,11,2,3
DerekSmalls,30504.0408163265,20,4,A,0.52,33,3,2
Derelikto,48342.306122449,36,4,C,0.4,44,1,4
DerenseMark22r,24720.3265306122,33,5,B,0.28,-227,1,1
Derjos3n,28360.8979591837,28,4,B,0.34,54,1,2
Dertutnichts,14440,18,4,D,0.42,-126,2,1
Desandhi2007,38361.5102040816,21,4,A,0.54,36,3,3
Desbarrador,19471.1836734694,15,3,A,0.38,-76,1,1
Descuido33,31671.3673469388,27,4,D,0.38,111,1,2
Desenller,10496.6326530612,16,3,D,0.52,-73,3,1
DesertBeagle,50961.4285714286,16,4,B,0.58,8,4,4
Desmondxx,22112.0408163265,18,4,D,0.38,19,1,1
Despelote01,42185.9183673469,13,3,C,0.6,87,4,4
Destiny78,33588.8163265306,35,4,C,0.54,63,3,3
Destroyer100,50284.9795918367,12,3,A,0.58,-18,4,4
DestrucTORamA,19026.5918367347,24,5,A,0.54,-6,3,1
DetTheThreat,22769.8979591837,14,3,A,0.44,-98,2,1
Detective-Conan,52817.4897959184,24,3,C,0.42,-7,2,4
Deton,42346.9795918367,21,5,C,0.46,39,2,4
DevNinja,42891.1428571429,31,5,C,0.52,50,3,4
Deva-Narasimhan,24542.5306122449,12,4,D,0.34,-17,1,1
DevaDave,24186.3673469388,5,2,A,0.78,-37,4,1
Devrim0724,46341.5306122449,34,4,C,0.56,-6,3,4
Dewd,12683.5714285714,30,5,C,0.6,-32,4,1
Dexie,20799.2040816327,23,4,A,0.4,-127,1,1
Dexter_morgan1,31237.306122449,18,4,A,0.38,7,1,2
DeyTah,49486.4897959184,33,4,B,0.44,-44,2,4
Deycy,54302.9183673469,33,6,B,0.54,11,3,4
Dghvgtj,19664.7346938776,23,4,B,0.48,3,2,1
Dgreatest,35539.8367346939,17,4,D,0.46,38,2,3
Dharmhilorlar,29569.6326530612,24,4,B,0.54,-4,3,2
Dhaval99,45583.2857142857,29,6,B,0.42,-104,2,4
Dhidin,42346.7755102041,26,4,C,0.62,127,4,4
Dhiraj_Roy,30064.7346938776,17,4,B,0.6,-61,4,2
Dhirajp84,29582.8775510204,22,3,C,0.64,-18,4,2
Dhutch,42018.1020408163,14,4,A,0.64,26,4,4
DiMauro94,43067.5510204082,10,4,A,0.42,-35,2,4
Diablosta,26005.7346938776,39,5,B,0.46,97,2,2
Diamond91350,28904.1224489796,21,4,C,0.62,93,4,2
Diamond_R_Marak,23317.4489795918,28,4,C,0.34,7,1,1
Dias700000,46808.9591836735,25,3,C,0.5,-4,3,4
Dida86,35242.1224489796,29,4,D,0.32,-9,1,3
Didinda_Sunga,15279.8163265306,22,4,C,0.54,98,3,1
Dieclau,46234.8979591837,36,4,C,0.38,15,1,4
DiegoF,26931.1632653061,29,4,C,0.68,14,4,2
DiegoGonzalezR1,24819.2244897959,20,4,A,0.46,1,2,1
DiegoJulienCurbelo,24282.3265306122,22,4,C,0.4,96,1,1
DiegoOrellana,39481.1836734694,31,5,B,0.56,-7,3,3
Diegoaayres,34755.8979591837,27,5,B,0.56,-75,3,3
Diegojgb,30425.5918367347,16,3,A,0.38,-50,1,2
Diegolobo1308,41871.1428571429,17,3,B,0.78,183,4,4
Diesyam,49214.7142857143,20,4,B,0.46,-7,2,4
DieterHaubold,26928.0408163265,17,4,B,0.52,174,3,2
Difly19,44186.7755102041,23,4,C,0.64,-26,4,4
Digale,50228.2244897959,28,4,B,0.6,51,4,4
Diinekis82,22357.7551020408,12,3,C,0.6,-91,4,1
Dijitalvadi,30032.2857142857,12,3,B,0.64,13,4,2
Dikanakanturan,43849.1836734694,31,4,C,0.52,65,3,4
Dikop,32006.0612244898,26,4,C,0.58,-39,4,2
Dikzak,35669.693877551,26,4,B,0.46,56,2,3
DilanVelasco01,9330.77551020408,37,5,B,0.42,20,2,1
Dilikajames02,32636.5306122449,32,5,C,0.44,-87,2,2
Dilqem555,23337.5918367347,28,4,C,0.6,23,4,1
DimDim86,35168,32,5,C,0.42,-95,2,3
Dima198181,31644.9795918367,32,5,C,0.32,67,1,2
Dima1982,48167.6734693878,26,5,C,0.44,4,2,4
DimaChess01,27443.612244898,28,3,B,0.52,134,3,2
DimaDrakon,43066,23,4,C,0.56,-40,3,4
DimaGolubov2020,9318.44897959184,28,4,B,0.66,13,4,1
Dima_Pakhomov1990,44159.2244897959,8,3,A,0.5,59,3,4
Dimagio80,40571.8775510204,28,5,C,0.56,31,3,3
Dimas777l,38843.0408163265,20,4,C,0.4,9,1,3
Dimentiypv,40639.8979591837,23,4,B,0.58,52,4,3
Dimerix,13889.4081632653,20,4,B,0.58,-96,4,1
DimitarBeer,40277.306122449,33,4,C,0.44,25,2,3
DimitrisKon,35366.8367346939,11,3,A,0.74,-15,4,3
Dimitrispap1985,43618.1020408163,31,4,B,0.48,-22,2,4
Dimon751,25143.4897959184,15,3,A,0.36,-40,1,1
Dimontreal,36429.4489795918,17,4,C,0.58,14,4,3
Dimts,37910.5714285714,23,5,D,0.46,108,2,3
Dimus,28148.387755102,31,4,C,0.56,79,3,2
Dinamik967,30800.7346938776,30,5,B,0.5,16,3,2
DinamoK,44002.9183673469,30,4,C,0.48,-38,2,4
Dindinho,44080.9795918367,18,5,A,0.4,42,1,4
Dindo196884,26212.612244898,28,4,B,0.54,-24,3,2
Dineo07,28652.4693877551,20,5,A,0.54,-25,3,2
DingDongPong,37122.9795918367,18,5,C,0.36,-14,1,3
Ding_Jr,47634.8163265306,38,5,B,0.44,89,2,4
Dinglirennew,40269.1020408163,23,5,C,0.58,-162,4,3
Dinou10,22957.6734693878,23,4,A,0.36,47,1,1
Dioal,25748.1224489796,30,5,A,0.3,-11,1,2
Diomedesbrasil,27451.9183673469,26,5,C,0.48,38,2,2
Diomidis2000,32236.5510204082,12,3,A,0.4,-31,1,2
DioniPadilha,19382.7142857143,18,4,B,0.54,104,3,1
DionisSenjo,25108.2857142857,34,4,C,0.5,49,3,1
Diosol,27297.4897959184,18,4,C,0.48,29,2,2
Dioxis10,26737.3265306122,18,4,A,0.44,-20,2,2
DipDaw,32425.9183673469,22,4,C,0.5,72,3,2
Dipak13,18162.5102040816,37,6,C,0.54,-79,3,1
Dipakbhai,40319.3673469388,23,5,C,0.62,-49,4,3
Dipankar01,19439.0408163265,33,4,C,0.52,3,3,1
Dipdog,44471.2448979592,36,4,B,0.58,117,4,4
DipjyotiBorah,44612.0612244898,37,5,C,0.52,16,3,4
Diprog49,33746.6530612245,33,4,C,0.66,55,4,3
Dipsundar,31145.693877551,9,3,B,0.58,23,4,2
Diptanshu,40752.4693877551,26,5,C,0.48,14,2,3
Dirac243,24673.4897959184,35,4,A,0.4,90,1,1
Dirk_Ratzkowski,36425.0612244898,22,4,C,0.46,-6,2,3
DiscoHomoSum,29423.3469387755,25,5,B,0.62,-96,4,2
Discoflux,38429.3469387755,40,4,C,0.42,-158,2,3
Distributor,49868.1020408163,30,5,C,0.52,-14,3,4
Ditch58,17626.6326530612,27,4,B,0.58,-45,4,1
Dittsche,21544.0816326531,11,4,D,0.5,25,3,1
Divanor,22951.9795918367,24,5,C,0.44,-66,2,1
Divinshakonn,36866.693877551,35,5,B,0.3,-27,1,3
Diyar_Hamasalih,33535.0612244898,25,5,B,0.54,-18,3,3
Diyavol,21398.612244898,26,4,C,0.56,25,3,1
DizzyKing,40327.6530612245,16,4,A,0.38,-33,1,3
Dj-Xon,49036.2653061225,17,3,A,0.66,47,4,4
Djon777,32440.4693877551,33,4,C,0.42,4,2,2
DjonniD,34810.306122449,20,4,B,0.56,-61,3,3
Djus_1974,31607.1428571429,29,5,B,0.34,-25,1,2
Dk240,40271.6326530612,33,4,B,0.48,31,2,3
Dkochkurov,25021.5306122449,22,3,D,0.46,-188,2,1
Dkogan,15567.1020408163,31,4,C,0.46,-10,2,1
Dmalekseev67,37091.6734693878,21,3,B,0.76,-1,4,3
Dmitri0287,31757.5102040816,24,4,C,0.6,-85,4,2
Dmitri1080,31136.2244897959,30,4,B,0.52,19,3,2
Dmitrii23089,44874.2040816326,33,6,B,0.4,9,1,4
DmitriyAnikeyev,46166.693877551,25,4,B,0.56,19,3,4
DmitriySib72,30243.1836734694,27,4,B,0.4,72,1,2
DmitriyTim,24877.7346938776,33,4,C,0.46,21,2,1
Dmitry08_s,22951.9387755102,34,5,C,0.4,91,1,1
Dmitry1111,46939.4693877551,15,4,D,0.44,2,2,4
DmitryJAZz,51162.5510204082,23,5,B,0.46,27,2,4
DmitryKabatsky,35373.0408163265,24,5,D,0.32,-8,1,3
DmitryRudenya,42646.8979591837,19,4,A,0.36,-26,1,4
Dmitryi_1969,51531.387755102,27,4,D,0.44,-3,2,4
DoNotTrustMe,32110.4693877551,23,4,C,0.54,24,3,2
Dobelix,46335.7551020408,28,4,C,0.56,3,3,4
Dobrodej,24537.2040816327,19,4,C,0.58,70,4,1
Dobroflot,44924.1632653061,16,3,C,0.6,79,4,4
Doc13,18104.612244898,25,4,C,0.56,19,3,1
DocHoffiday,47319.8367346939,27,5,C,0.7,-240,4,4
DocIvo,31707.4489795918,11,2,A,0.64,18,4,2
DocJekyll,49225.5918367347,33,5,B,0.44,93,2,4
Doctor001,35341.387755102,21,4,B,0.5,89,3,3
DoctorBrain99,41932,31,4,B,0.54,63,3,4
DoctorPandino,31297.4081632653,29,6,A,0.34,48,1,2
DoctorYury,49060.387755102,24,4,C,0.6,-13,4,4
Doctor_Who_2020,38986.1224489796,26,5,D,0.4,-54,1,3
Doctor_ooi,12833.5510204082,29,5,C,0.4,33,1,1
DodiDodenstein,11273.4489795918,27,4,B,0.42,-41,2,1
Dogman8,47333.4693877551,25,4,C,0.58,23,4,4
Dogman999,46134.8979591837,26,4,B,0.42,-90,2,4
Dok___1980,20968.4897959184,14,4,B,0.4,2,1,1
Dokovich,32444.1632653061,6,3,A,0.68,-99,4,2
Doktor_Aqil,29947.3469387755,19,4,B,0.56,5,3,2
Doktorhirnlos,28343.9795918367,24,4,C,0.34,52,1,2
Dolab,42391.7959183674,14,4,B,0.52,47,3,4
Doll93,31758.1632653061,26,6,A,0.4,-1,1,2
Dolorianec,27929.3673469388,22,4,B,0.7,41,4,2
Doloro,53395.3265306122,29,5,B,0.5,70,3,4
DomVournias,48347.8775510204,28,4,B,0.56,23,3,4
Domestic,14003.8367346939,26,4,B,0.52,81,3,1
Domingo20,48182.4489795918,28,4,C,0.5,16,3,4
DomingoGallardo,42431.7755102041,24,5,A,0.54,59,3,4
Dominick931,38452.8367346939,26,5,B,0.5,24,3,3
Dominique-c,23551.612244898,29,5,B,0.48,-16,2,1
Dominique1984,39581.3673469388,11,3,A,0.4,-78,1,3
DomjeckaCobra99,15821.4897959184,26,3,B,0.52,137,3,1
DomloupTouch,14251.9183673469,18,4,C,0.64,49,4,1
Dommerschy,23184.9387755102,25,4,D,0.46,121,2,1
Don-don14,26882.3265306122,21,4,B,0.52,96,3,2
DonBC,26849.306122449,30,4,B,0.6,-25,4,2
DonLaurentius,47525.3265306122,29,4,D,0.5,38,3,4
DonMione,36964.2040816326,23,4,C,0.54,-6,3,3
DonPiani,31351.1836734694,26,4,C,0.68,-43,4,2
DonXY,43328.6326530612,14,3,A,0.62,18,4,4
Don_Corleone87,35201.306122449,24,3,C,0.54,-33,3,3
Donalyn20,38337.7142857143,27,4,A,0.44,149,2,3
Donbruemmer,26404.4693877551,16,3,D,0.42,-13,2,2
Dondiego,47420.5918367347,13,4,A,0.56,59,3,4
Donfish,37438.1020408163,26,4,D,0.38,65,1,3
Dongsir,10939.1428571429,21,4,D,0.42,75,2,1
DonkeyM,24687.1632653061,17,3,B,0.54,79,3,1
Donnell90,19255.2653061224,24,4,B,0.48,-26,2,1
Donpirata,40640.612244898,24,4,C,0.48,1,2,3
Donsier,25362.4489795918,30,5,D,0.5,76,3,1
Donsimo,40623.3469387755,25,6,B,0.48,19,2,3
Doodoomarron,28157.6734693878,34,5,C,0.5,10,3,2
Doogii777,24797.9183673469,16,4,C,0.48,49,2,1
Doony,33406.5306122449,22,4,B,0.62,47,4,2
Doprano,39143.4897959184,23,4,B,0.5,19,3,3
Dori2020,34279.5918367347,21,4,B,0.46,-31,2,3
Dori_Khan,12770.3469387755,24,5,B,0.44,123,2,1
Dorota1234,50272.2448979592,31,5,C,0.48,-65,2,4
Dorukc,31832.7551020408,15,4,A,0.36,11,1,2
DouMbojo,31853.7551020408,15,3,D,0.46,-43,2,2
DoubleTT,28349.2857142857,24,3,A,0.36,-11,1,2
Double_Troubl,47402.8979591837,40,6,C,0.34,86,1,4
Doubleforward,19257.8775510204,29,4,C,0.56,-48,3,1
Dougiefresh333,43713.4897959184,11,4,D,0.38,-22,1,4
Dovis3000,31943.693877551,30,5,C,0.5,57,3,2
Doxxxx,44495.4285714286,27,5,C,0.52,63,3,4
DozhdevAndrey,35110.5918367347,27,5,C,0.58,-56,4,3
Dpraveenkumar,49328.8163265306,29,5,C,0.46,-65,2,4
Dr--Jekyll,37060.9387755102,17,5,A,0.4,-8,1,3
Dr-Gee,37498.2244897959,25,4,C,0.56,62,3,3
Dr-kenan,25059.1428571429,22,4,C,0.56,55,3,1
Dr1ll,36653.7346938775,36,5,C,0.36,-6,1,3
Dr1t,22866.8571428571,24,4,C,0.44,63,2,1
DrAlx,46007.1428571429,18,4,B,0.52,55,3,4
DrAndres,25283.612244898,17,3,A,0.44,-38,2,1
DrCptNinja,49324.9795918367,17,4,A,0.56,-18,3,4
DrDRud,46497.8775510204,36,5,A,0.32,-57,1,4
DrDemento,21481.7346938776,20,4,C,0.64,-72,4,1
DrDibalsparo,37468.1224489796,34,5,C,0.5,107,3,3
DrDrAal,34316.2448979592,28,3,C,0.6,74,4,3
DrDrounk,28029.1428571429,30,5,C,0.4,64,1,2
DrDumbenstein00,19341.9183673469,28,5,A,0.38,5,1,1
DrEmre_NeP,36030.1224489796,25,5,B,0.34,0,1,3
DrFry,28167.6530612245,24,4,A,0.54,-4,3,2
DrGalileo,51838.6326530612,25,4,C,0.6,-24,4,4
DrGlas9,37398.4285714286,28,5,B,0.54,-54,3,3
DrGoldfinger,38921,38,5,D,0.34,-71,1,3
DrGregH,18084.8571428571,8,4,A,0.66,-153,4,1
DrHangman,20228.1020408163,30,5,A,0.32,9,1,1
DrJimenez,16744.387755102,9,3,A,0.58,146,4,1
DrKenobi,24640.2448979592,32,5,B,0.36,-30,1,1
DrKova,40522.1224489796,19,5,C,0.62,3,4,3
DrLaing,51243.7755102041,27,5,A,0.54,-15,3,4
DrLuckyMonty,28880.7755102041,23,4,C,0.34,110,1,2
DrMahmoudkh1,15885.8775510204,23,3,A,0.58,-92,4,1
DrMedDenRasen,37676.4081632653,29,5,A,0.32,-15,1,3
DrMentis,24674.0612244898,27,4,B,0.64,29,4,1
DrMetzgermeister,40776.8571428571,30,5,B,0.42,-11,2,3
DrMi,23270.7142857143,22,4,C,0.5,-73,3,1
DrMiha,49447.0204081633,20,5,C,0.7,-33,4,4
DrNyktersteinl,36818.8979591837,23,4,D,0.42,-58,2,3
DrOlli,37282.7755102041,16,3,B,0.4,22,1,3
DrPablo02,46483.3469387755,23,6,C,0.52,55,3,4
DrPratham365,30988.612244898,28,6,B,0.44,45,2,2
DrRoyalFlush,36578.3673469388,29,3,B,0.46,45,2,3
DrSimonsss,53226.8775510204,27,4,A,0.6,-69,4,4
DrSmartStein,43962.8775510204,20,4,C,0.52,48,3,4
DrStan,33321.5102040816,29,5,A,0.3,7,1,2
DrStonedenstein,37248.0816326531,9,3,A,0.6,-52,4,3
DrVicson,32393,21,4,C,0.48,-28,2,2
DrVugar,32826.0816326531,16,4,A,0.38,67,1,2
Dr_AC,29047.1632653061,27,5,C,0.54,66,3,2
Dr_AhmedGweely,41440.2857142857,27,4,C,0.6,97,4,3
Dr_Burlefot,28421.3469387755,30,5,A,0.38,-80,1,2
Dr_DINAKA,33503.0612244898,24,5,C,0.34,28,1,3
Dr_Deku,20256.612244898,23,5,D,0.4,48,1,1
Dr_Heisenberg512,48470.5102040816,17,5,A,0.6,-81,4,4
Dr_Muhittin,41705.2448979592,27,3,D,0.62,82,4,4
